FoodID,Food Item,Edible part,Ref,Water,Ref,Kilojoules,Ref,Kilocalories,Ref,Fat,Ref,SatFa,Ref,TransFa,Ref,MuFa,Ref,PuFa,Ref,Cholesterol,Ref,Carbo,Ref,Starch,Ref,Mono+Di,Ref,Sugar,Ref,Dietary fibre,Ref,Protein,Ref,Salt,Ref,Alcohol,Ref,Retinol,Ref,Beta-carotene,Ref,Vitamin A,Ref,Vitamin D,Ref,Vitamin E,Ref,Thiamin,Ref,Riboflavin,Ref,Niacin,Ref,Vitamin B6,Ref,Folate,Ref,Vitamin B12,Ref,Vitamin C,Ref,Calcium,Ref,Iron,Ref,Sodium,Ref,Potassium,Ref,Magnesium,Ref,Zinc,Ref,Selenium,Ref,Copper,Ref,Phosphorus,Ref,Iodine,Ref
,Abbreviations: M = Missing value. Ref = Reference,%,,g,,kJ,,kcal,,g,,g,,g,,g,,g,,mg,,g,,g,,g,,g,,g,,g,,g,,g,,µg,,µg,,RAE,,µg,,alfa-TE,,mg,,mg,,mg,,mg,,µg,,µg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,µg,,mg,,mg,,µg,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Milk and milk products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.1,Milk and milk based beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.075,"Cracker, type Cream cracker",100,0,3,211,1755,60a,418,60b,16.4,211,5.7,211,M,20,6.6,211,1.9,211,0,30,54.6,211,53.8,211,0.8,211,0,50,3.5,211,11.3,211,1.3,69,0,10,0,30,0,10,0,61,0,30,3.1,211,0.11,211,0.06,211,1.3,211,0.17,211,29,211,0,10,0,50,18,211,1.2,211,534,211,189,211,25,211,0.9,211,3,211,0.17,211,154,211,M,20
05.076,"Cracker, low fat, type Frokost",100,0,3,211,1603,60a,378,60b,1.6,211,0.1,211,0,211,0.1,211,0.3,211,0,10,75.4,211,73.9,211,1.6,211,0,50,3.8,211,13.6,211,1.9,69,0,10,0,10,0,10,0,61,0,10,0.2,211,0.09,211,0.04,211,1.2,211,0.16,211,11,211,0,10,0,50,18,211,1.5,211,764,211,192,211,26,211,0.9,211,3,211,0.18,211,94,211,M,20
05.077,"Cracker, wholemeal flour, type Kornmo",100,0,4,211,1730,60a,411,60b,12.2,211,3.9,211,M,20,5.1,211,1.3,211,5,204,63.5,204,47.5,204,16,204,14,50,6.4,211,8.7,204,1.3,69,0,10,6,10,0,10,6,61,0,10,1.5,204,0.16,204,0.12,204,2,204,0.06,204,14,211,0,10,0,50,18,211,1.8,211,538,211,228,211,43,211,1,211,2,211,0.2,211,134,211,M,20
05.142,"Crispbread, wholemeal flour, with oats",100,0,7,71,1536,60a,364,60b,5.3,71,1.3,71,0,50,1.7,71,1.7,71,0,71,61,63,55.3,71,2.3,71,0,71,10.3,71,13,71,1.5,69,0,10,51,419,7,419,51,61,0,10,0.5,71,0.2,71,0.1,71,1.3,71,0.2,419,56,419,0,10,0,10,105,71,2.7,71,600,71,430,71,92,71,2.3,71,2,419,0.3,71,350,71,12,421
05.143,"Crispbread, with extra fiber",100,0,6,71,1459,60a,349,60b,8,71,1.3,71,0,30,2.2,71,2.9,71,0,71,43.2,63,34,71,2.5,71,0,71,26,71,13,71,1.5,69,0,10,0,10,0,10,0,61,0,10,1.5,71,0.4,71,0.2,71,5.2,71,0.2,50,56,50,0,10,0,10,160,71,5.7,71,600,71,700,71,190,71,4,71,2,50,0.7,70,550,71,6,51
05.144,"Thin bread, hard, with oats",100,0,4,71,1349,60a,320,60b,4.2,71,0.6,71,0,50,1.2,71,1.9,71,0,71,50.9,50,47.8,50,3.1,50,0,71,11.5,71,13.9,71,1.2,69,0,10,0,10,0,10,0,61,0,50,0.5,50,0.5,70,0.1,70,2.3,70,0.16,50,31,50,0,10,0,10,150,70,3.4,70,500,71,420,70,135,70,3,70,2,50,0.4,70,300,71,M,20
05.146,"Thin bread, hard, home-made style",100,0,3,204,1450,60a,343,60b,1.6,204,0.3,50,0,50,0.3,50,0.5,50,0,10,65.5,50,62.1,204,3.4,50,0,50,12.2,204,10.6,204,1.3,69,0,10,0,10,0,10,0,61,0,10,0.5,204,0.37,204,0.15,204,2.2,204,0.16,204,31,204,0,10,0,10,33,204,3.1,204,505,204,385,204,88,204,2.7,204,2,419,0.3,204,261,204,M,20
05.148,"Crispbread, wholemeal flour, rye",100,0,7,70,1425,60a,338,60b,1.9,71,0.4,70,0,50,0.3,70,1.2,70,0,10,62,63,56,70,1.2,70,0,71,16.3,71,10,71,0.7,69,0,10,0,419,10,419,1,61,0,10,0.8,419,0.2,70,0.3,70,1.6,70,0.3,70,40,419,0,10,0,10,55,70,3.6,70,280,70,530,70,110,70,3.3,70,2,419,0.3,70,300,70,6,421
05.152,"Cracker, low fat, type Kaptein",100,0,4,211,1570,60a,372,60b,6.4,211,1.7,211,M,20,2.3,211,0.9,211,0,211,61.1,211,58.5,211,2.6,211,1.3,50,5.4,211,14.8,211,1.4,69,0,10,0,10,0,10,0,61,0,10,0.9,211,0.17,211,0.03,211,1.2,211,0.14,211,12,211,0,10,0,50,20,211,1.4,211,554,211,175,211,26,211,1.1,211,5,211,0.19,211,105,211,M,20
05.154,"Cracker, fatty, salted, type Ritz, Seltiner",100,0,3,310,1952,60a,467,60b,23.4,211,12.1,211,0.1,211,6.8,211,2.1,211,0,30,53.5,310,46.1,310,7.4,310,5.6,50,3.8,310,8.6,310,2.1,69,0,10,0,10,0,10,0,61,0,10,2.4,310,0.14,310,0.06,310,1.8,310,0.14,310,19,310,0,10,0,50,108,211,1.2,211,832,211,170,211,25,211,0.7,211,3,211,0.13,211,223,211,1,211
05.189,"Crispbread, wholemeal flour, rye, thin, type Rugsprø, Finncrisp",100,0,5,71,1457,60a,345,60b,1.7,71,0.3,71,0,71,0.3,71,0.7,71,0,71,63.6,63,53,71,2.4,71,0,71,15.7,71,11,71,1.8,69,0,10,0,419,10,419,1,61,0,10,0.8,419,0.1,71,1.1,71,0.5,71,0.3,419,35,419,0,10,0,10,40,419,5.4,71,700,71,760,419,120,419,3.7,419,3,419,0.3,50,310,419,14,423
05.190,"Crispbread, gluten free",100,0,6,71,1604,60a,380,60b,6.5,71,2.8,71,M,20,2.9,71,0.7,71,0,10,71.1,63,61.6,71,3.9,71,0.1,50,6.6,71,6,71,2.2,69,0,10,51,419,7,419,51,61,0,10,0.6,419,0.1,71,0.3,71,1.5,71,0.1,419,10,419,0,10,0,10,170,71,0.6,71,900,71,390,71,34,71,2,71,2,419,0.2,50,180,71,6,421
05.193,"Wafers, puffed rice, lightly salted",100,0,5,71,1609,60a,380,60b,3,71,0.7,71,0,71,1,71,1.1,71,0,71,78,63,67,71,0.9,71,0,71,4.5,71,8,71,0.2,69,0,10,0,419,10,419,1,61,0,10,1,71,0.1,419,0.1,419,7.2,419,0.8,419,10,419,0,10,0,10,20,71,1.7,71,100,71,320,71,100,71,1.5,71,2,419,0.2,50,330,71,M,20
05.194,"Wafers, puffed rice, plain, unsalted",100,0,5,71,1609,60a,380,60b,3,50,0.7,71,0,71,1,71,1.1,71,0,71,78,63,67,71,0.9,71,0,71,4.5,71,8,71,0,69,0,10,0,419,10,419,1,61,0,10,1,71,0.1,419,0.1,419,7.2,419,0.8,419,10,419,0,10,0,10,20,71,1.7,71,0,71,320,71,100,71,1.5,71,2,419,0.2,50,330,71,M,20
05.328,"Cracker, plain, type Start",100,0,4,211,1651,60a,390,60b,5.1,211,0.3,211,0,211,0.8,211,1,211,0,10,75,211,69,211,6,211,5,50,3.4,211,9.4,211,0.1,69,0,10,3,10,0,10,3,61,0,10,0.7,211,0.07,211,0.03,211,1,211,0.14,211,10,211,0,10,0,50,21,211,1.4,211,41,211,180,211,27,211,0.7,211,2,211,0.14,211,130,211,M,20
05.353,"Crispbread, gluten free, prepared from powder, type Toro",100,0,10,86,2065,60a,497,60b,31.5,75,3.8,75,0,86,8.2,86,17.1,86,0,86,28.2,63,27.1,75,1.1,75,0,86,14.1,75,18.1,75,0.8,69,0,10,0,86,10,86,1,61,0,86,8.3,86,0.7,66c,0.16,86,2.8,86,0.34,66c,39,66c,0,86,0,86,282,86,7,86,300,75,473,86,225,86,4.7,86,17,86,1.63,86,505,86,M,20
05.369,"Taco shells, cornflour, type Santa Maria",100,0,5,221,1873,60a,447,60b,21.3,221,1.9,221,M,20,13.5,221,5,221,M,20,55.6,63,54.6,221,1,221,M,20,4.7,221,6,221,1.1,69,0,10,0,50,0,50,0,61,0,50,10.7,221,0.12,221,0.05,221,1.1,221,0.17,221,12,221,0,10,0,50,87,221,1.6,221,450,221,210,221,49,221,0.9,221,2,221,0.11,221,130,221,0,221
05.370,"Taco shells, cornflour, type Old El Paso",100,0,7,221,1995,60a,477,60b,25.5,221,2.2,221,M,20,20.1,221,2,221,M,20,54.9,63,54.1,221,0.8,221,M,20,3.3,221,5.4,221,0.1,69,0,10,0,50,0,50,0,61,0,50,9.8,221,0.12,221,0.03,221,1,221,0.14,221,9,221,0,10,0,50,10,221,0.7,221,25,221,170,221,40,221,0.5,221,2,221,0.06,221,110,221,0,221
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.8,"Cookies, sweet biscuits, rusks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.078,"Biscuit, sweet, filled",100,0,3,211,2014,60a,480,60b,21.2,211,12.5,211,0.1,211,5.7,211,1.5,211,0,211,65.3,211,33.4,211,31.9,211,30,50,2.4,211,5.9,211,0.7,69,0,10,0,30,34,211,3,61,0,30,2.4,211,0.09,211,0.08,211,0.9,211,0.13,211,10,211,0.1,211,0,50,44,211,1.3,211,272,211,196,211,20,211,0.4,211,3,211,0.18,211,66,211,M,20
05.079,"Biscuit, sweet, type Marie",100,0,1,415,1879,60a,446,60b,12.8,415,5,415,M,20,5.4,415,1.6,415,1,415,74,50,54.1,50,19.9,415,18,50,3.1,415,7.2,415,1.1,69,0,10,3,415,1,415,3,61,0,415,1.4,415,0.04,415,0.02,415,1.1,415,0.09,415,15,415,0.1,415,0,10,27,415,0.8,415,447,415,141,415,15,415,0.5,415,2,415,0.19,415,75,415,2,423
05.080,"Biscuit, sweet, type Gjende",100,0,3,211,1941,60a,463,60b,18.6,211,10.3,211,M,20,5.2,211,1.4,211,0,30,65.4,211,44.3,211,21.2,211,19,50,3.6,211,6.6,211,0.7,69,0,10,0,30,0,30,0,61,0,30,2.3,211,0.06,211,0.03,211,1.3,211,0.12,211,9,211,0.1,211,0,50,14,211,0.9,211,268,211,191,211,21,211,0.4,211,3,211,0.15,211,78,211,M,20
05.098,"Cookies, coconut macaroon",100,0,15,81,1908,60a,458,60b,28.5,81,24.7,81,0,81,1.9,81,0.5,81,0,81,42,81,0,81,42,81,39,81,5.6,81,5.6,81,0.2,69,0,10,0,81,0,81,0,61,0,81,0.3,81,0.02,81,0.14,81,0.2,81,0.1,81,3,81,0,10,0,81,15,81,1.4,81,60,81,274,81,42,81,0.9,81,9,81,0.27,81,92,81,M,20
05.099,"Garland cake, Macaroon Wreath cake",100,0,5,87,2063,60a,493,60b,26.1,87,2.2,87,0,87,16,87,6.6,87,0,87,51.8,63,3.2,87,48.6,87,46.6,87,3.5,87,11.1,87,0.1,69,0,10,0,87,0,87,0,61,0,87,11.1,87,0.09,66c,0.41,87,1.5,87,0.05,66c,17,66c,0,10,0,87,113,87,1.4,87,25,87,386,87,128,87,1.5,87,3,87,0.48,87,261,87,M,20
05.106,"Cookies, sweet",100,0,14,87,1916,60a,458,60b,23.7,87,9.3,87,0.3,87,7.4,87,5.1,87,79,87,53.1,63,30.4,87,22.7,87,22,87,1.6,87,7.3,87,0.4,69,0,10,273,87,102,87,281,61,3.1,87,4,87,0.11,66c,0.11,87,0.7,87,0.05,66c,14,66c,0.3,87,0,87,23,87,0.9,87,183,87,111,87,23,87,0.7,87,5,87,0.1,87,108,87,M,20
05.134,"Cookies, ginger nut",100,0,3,87,1970,60a,470,60b,21.3,87,4.8,87,0.2,87,10.6,87,5,87,15,87,61.5,63,49.1,87,12.4,87,11,87,2.2,87,7,87,0.8,69,0,10,72,87,38,87,75,61,0,87,0.6,87,0.11,66c,0.04,87,0.8,87,0.04,66c,8,66c,0,87,0,87,62,87,0.9,87,334,87,147,87,26,87,0.6,87,3,87,0.13,87,256,87,M,20
05.135,"Wafer, sweet, filled",100,0,2,211,2201,60a,527,60b,30.4,211,24.4,211,0,211,0.8,211,0.2,211,0,30,58.1,211,21.4,211,36.7,211,35,50,1.5,211,4.5,211,0.3,69,0,10,0,30,0,30,0,61,0,30,0.6,211,0.05,211,0.04,211,1.1,211,0.11,211,6,211,0.1,211,0,50,19,211,0.6,211,115,211,100,211,15,211,0.3,211,1,211,0.09,211,79,211,M,20
05.139,Meringue,100,0,3,81,1649,60a,388,60b,0,81,0,81,0,81,0,81,0,81,0,81,92.4,81,0,81,92.4,81,92,81,0,81,4.6,81,0.2,69,0,10,0,81,0,81,0,61,0,81,0,81,0,81,0.16,81,0,81,0,81,1,81,0,81,0,81,6,81,0,81,70,81,64,81,4,81,0,81,9,81,0.06,81,5,81,M,20
05.140,"Cookies, macaroon with oats",100,0,9,87,1784,60a,425,60b,15.2,87,5.3,87,0.1,87,4.8,87,3.3,87,120,87,60.2,63,35.5,87,24.7,87,24,87,4.4,87,9.6,87,0.6,69,0,10,170,87,48,87,174,61,2.2,87,2.9,87,0.18,66c,0.18,87,0.5,87,0.1,66c,25,66c,0.6,87,0,87,44,87,2.2,87,230,87,201,87,52,87,1.4,87,6,87,0.17,87,360,87,M,20
05.149,"Biscuit, sweet, with oats, chocolate covered",100,0,3,70,2048,60a,489,60b,24.2,70,10.8,70,0.7,50,9.2,70,2.4,70,4,50,58.6,50,28.2,70,30.4,70,28,70,4.2,70,7.2,70,0.5,69,0,10,0,70,0,70,0,61,0,70,2.3,50,0.18,70,0.11,70,0.8,70,0.11,70,10,70,0,10,0,10,95,70,1.8,70,190,70,255,70,65,70,1.2,70,3,70,0.2,50,171,70,M,20
05.150,"Biscuit, sweet, with chocolate, for children",100,0,3,211,2022,60a,482,60b,21.3,211,10.3,211,0.8,211,6.9,211,1.4,211,0,211,64.6,211,33,211,31.6,211,28,50,2.1,211,7,211,0.6,69,0,10,14,211,0,30,14,61,0,30,1.3,211,0.09,211,0.13,211,0.9,211,0.16,211,11,211,0.2,211,0,50,80,211,1.6,211,258,211,232,211,30,211,0.6,211,2,211,0.22,211,96,211,M,20
05.151,"Biscuit, sweet, for children",100,0,3,211,1853,60a,440,60b,12.5,211,4.8,211,M,20,5.2,211,1.5,211,0,30,74.8,211,45,211,29.8,211,29,50,2.3,211,5.9,211,1.3,69,0,10,0,10,0,10,0,61,0,10,2.1,211,0.05,211,0.02,211,1.3,211,0.12,211,8,211,0,10,0,50,12,211,0.9,211,538,211,129,211,14,211,0.4,211,4,211,0.12,211,40,211,M,20
05.153,"Biscuit, cookies, sweet, with chocolate and nuts",100,0,3,211,2056,60a,491,60b,25.3,211,12.4,211,0.2,211,9.1,211,2.1,211,0,211,59.1,211,28.4,211,30.7,211,29,50,2.3,211,5.7,211,0.8,69,0,10,0,30,0,30,0,61,0,30,2.9,211,0.1,211,0.09,211,1.6,211,0.14,211,9,211,0.1,211,0,50,78,211,2.4,211,313,211,230,211,35,211,0.6,211,3,211,0.59,211,142,211,22,211
05.192,"Rusk, white, sweet",100,0,5,71,1674,60a,398,60b,11,71,2,50,M,20,4,50,3.7,50,15,419,57.5,50,47,71,10.5,71,10,50,6.5,71,14,71,0.8,69,0,10,84,419,13,419,85,61,0,50,1.6,71,0.36,419,0.18,419,4,419,0.3,419,15,419,0.1,419,0,10,30,71,1.6,71,300,71,100,71,27,71,1.1,71,2,419,0.4,50,127,71,M,20
05.197,"Biscuit, sweet, wholemeal flour, type Digestive",100,0,3,211,1972,60a,470,60b,20.3,211,7.5,211,M,20,7.9,211,3.3,211,0,30,62.9,211,46.9,211,16,211,15,50,3.6,211,7.2,211,1.6,69,0,10,0,30,0,30,0,61,0,30,3.7,211,0.05,211,0.03,211,2.2,211,0.15,211,8,211,0,10,0,50,16,211,1.1,211,629,211,164,211,28,211,0.8,211,3,211,0.14,211,108,211,1,211
05.198,"Cookies, ginger snap",100,0,2,415,1923,60a,457,60b,15.9,415,6.6,415,M,20,6.9,415,1.7,415,15,415,72.5,50,36.7,50,35.8,415,32.8,50,1.5,415,5.3,415,1.7,69,0,10,123,415,10,415,124,61,1,415,1.5,415,0.08,415,0.18,415,3.7,415,0.1,415,9,415,0,10,0,10,25,415,0.6,415,690,415,153,415,23,415,0.9,415,1,415,0.14,50,69,415,M,20
05.221,"Biscuit, sweet, with oats, type Bixit",100,0,3,211,1918,60a,458,60b,19.1,211,6.8,211,0,211,8.9,211,2.4,211,4,204,60.9,204,35.3,204,25.6,204,25,50,5.7,211,7.7,204,0.9,69,0,10,0,10,0,10,0,61,0,10,2.3,204,0.14,204,0.12,204,1.2,204,0.06,204,18,204,0,10,0,50,34,211,1.8,211,374,211,224,211,55,211,1,211,1,211,0.41,211,206,211,M,20
05.308,"Biscuit, sweet, filled with jam or fruit",100,0,12,211,1628,60a,386,60b,9.8,211,3.3,211,0,211,2.6,211,0.7,211,0,211,68.9,211,17.3,211,51.6,211,44,50,2,50,4.6,211,0.3,69,0,10,13,211,16,211,15,61,0,30,0.8,211,0.05,211,0.07,211,0.5,211,0.13,211,6,211,0.2,211,0,30,17,211,2,211,114,211,129,211,25,211,0.5,211,4,211,0.19,211,98,211,M,20
05.309,"Biscuit, sweet, with oats, type SIBAS",100,0,5,211,1909,60a,455,60b,18.5,211,5.7,211,0,50,6.6,211,3.7,211,0,30,62.2,211,46.3,211,15.9,211,13,50,3.7,211,8.1,211,0.5,69,0,10,100,50,0,10,100,61,1.5,50,3.1,211,0.08,211,0.04,211,1.5,211,0.14,211,13,211,0,10,0,50,18,211,1.3,211,196,211,180,211,41,211,1,211,2,211,0.16,211,174,211,M,20
05.310,"Biscuit, thin, sweet, with oats",100,0,3,211,2033,60a,485,60b,22.4,211,7.6,211,M,20,10,211,3.9,211,0,211,64,211,22.6,211,41.4,211,41,50,2.6,211,5.6,211,0.7,69,0,10,20,50,22,211,22,61,0,30,3.8,211,0.04,211,0.07,211,0.9,211,0.16,211,10,211,0.1,211,0,50,28,211,1.2,211,286,211,153,211,36,211,0.9,211,4,211,0.13,211,219,211,M,20
05.311,"Biscuit, cookies, sweet, with chocolate chips and nuts",100,0,9,210,1765,60a,420,60b,16.4,210,6.1,210,M,20,7.1,210,1.2,210,24,210,60.7,210,22.8,210,37.9,210,37,50,2.8,210,6.1,210,0.8,69,0,10,8,210,0,30,8,61,0,30,1.5,210,0.1,210,0.1,50,0.7,210,0.14,210,19,210,0.2,210,0,10,55,210,3.2,210,310,210,289,210,45,210,0.8,210,2,210,0.35,210,112,210,M,20
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.9,"Yeast cake, griddle cake, waffle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05.081,"Griddle cake, thick, no filling",100,0,26,81,1423,60a,338,60b,11.4,81,3.1,81,1.2,81,2.4,81,3.7,81,4,81,51.6,81,30.3,81,21.3,81,19,81,1.7,81,6.5,81,0,69,0,10,8,81,7,81,8,61,0,81,0.4,81,0.13,81,0.04,81,1.2,81,0.03,81,5,81,0.1,81,1,81,33,81,0.7,81,10,81,130,81,22,81,0.6,81,3,81,0.09,81,91,81,M,20
05.082,"Griddle cake, thick, filled, industry made",100,0,27,50,1558,60a,373,60b,19.9,211,7.5,211,M,20,5.5,211,4.8,211,0,211,41.5,211,18.2,211,23.3,211,21,50,2.4,211,5.7,211,1,69,0,10,152,211,32,211,155,61,2,50,2.9,211,0.06,211,0.04,211,1.4,211,0.29,211,8,211,0.1,211,0,50,30,211,0.6,211,389,211,147,211,16,211,0.3,211,2,211,0.09,211,88,211,M,20
05.085,"Waffles, with egg and whole milk",100,0,42,92,1246,60a,298,60b,15,92,5.1,92,0.1,92,5.5,92,3.1,92,121,92,32,63,20.5,92,11.5,92,8.9,92,1,92,8.2,92,1,69,0,10,146,92,42,92,149,61,1.8,92,3.4,92,0.11,66c,0.22,92,0.5,92,0.05,66c,20,66c,0.8,92,0,92,84,92,1,92,411,92,156,92,19,92,0.9,92,7,92,0.07,92,197,92,M,20
05.086,"Waffles, with cream or sour cream, without eggs",100,0,51,92,1146,60a,274,60b,16.1,92,10.2,92,0.5,92,3.6,92,0.6,92,42,92,26.8,63,25.2,92,1.6,92,0,92,1.2,92,5,92,0.4,69,0,10,201,92,98,92,209,61,0.1,92,0.6,92,0.09,66c,0.08,92,0.5,92,0.03,66c,6,66c,0.1,92,0,92,44,92,0.5,92,176,92,100,92,15,92,0.4,92,2,92,0.05,92,104,92,M,20
05.095,"Bun, sweet, whole milk",100,0,28,92,1430,60a,340,60b,11.5,92,3.8,92,0.1,92,4,92,2.8,92,9,92,50.1,63,38.1,92,12,92,9.7,92,2.3,92,7.9,92,0.2,69,0,10,80,92,37,92,83,61,0.7,92,2.1,92,0.21,66c,0.14,92,1.5,92,0.06,66c,41,66c,0.2,92,0,92,55,92,0.9,92,62,92,182,92,25,92,1.2,92,4,92,0.09,92,125,92,M,20
05.096,"Yeast cake, sweet",100,0,33,87,1238,60a,293,60b,6.4,87,2.4,87,0.1,87,2,87,1.5,87,6,87,49.1,63,42.8,87,6.3,87,3.6,87,2.3,87,8.7,87,0.7,69,0,10,43,87,22,87,45,61,0.3,87,1.2,87,0.19,66c,0.13,87,1.3,87,0.06,66c,28,66c,0.2,87,0,87,65,87,0.9,87,275,87,189,87,27,87,1,87,4,87,0.1,87,132,87,M,20
05.097,"Yeast cake, with dried fruit, Norwegian Christmas cake",100,0,26,87,1338,60a,318,60b,9.7,87,3.2,87,0.1,87,3.4,87,2.4,87,7,87,49.7,63,32.6,87,17.1,87,12.5,87,2.5,87,6.7,87,0.4,69,0,10,67,87,32,87,70,61,0.6,87,1.8,87,0.15,66c,0.1,87,1.1,87,0.06,66c,22,66c,0.2,87,0,87,49,87,1.1,87,175,87,233,87,25,87,0.8,87,3,87,0.11,87,104,87,M,20
05.100,"Yeast ring, sweet, with dried fruit",100,0,24,87,1339,60a,318,60b,10.2,87,3.3,87,0.1,87,3.6,87,2.5,87,23,87,48.3,63,32.5,87,15.8,87,14.7,87,2.7,87,7,87,0.4,69,0,10,75,87,31,87,77,61,0.8,87,2,87,0.18,66c,0.12,87,1.2,87,0.07,66c,32,66c,0.2,87,0,87,43,87,1.1,87,178,87,220,87,25,87,1,87,4,87,0.11,87,111,87,M,20
05.109,"Bun, sweet, with custard, icing and coconut flakes",100,0,32,211,1183,60a,281,60b,8.2,211,5.1,211,0,211,1.4,211,0.8,211,0,30,44.6,211,25.7,211,18.9,211,17,50,2.4,50,6,211,0.5,69,0,10,12,211,16,211,13,61,0,30,0.8,211,0.11,211,0.18,211,1,211,0.13,211,22,211,0.1,211,0,50,40,211,1.3,211,210,211,208,211,29,211,0.8,211,4,211,0.26,211,118,211,M,20
05.117,"Malt loaf, with raisins",100,0,27,87,1184,60a,279,60b,1.5,87,0.4,87,0,87,0.2,87,0.5,87,1,87,57.4,63,41.4,87,16,87,9.9,87,4.2,87,7,87,0.4,69,0,10,4,87,5,87,4,61,0,87,0.3,87,0.21,66c,0.14,87,1,87,0.07,66c,29,66c,0.1,87,0,87,67,87,1.2,87,183,87,283,87,33,87,1.2,87,3,87,0.15,87,126,87,M,20
05.118,"Danish pastry, with custard filling",100,0,28,87,1697,60a,407,60b,25.2,87,9.9,87,0.3,87,8.2,87,5.2,87,72,87,37.8,63,18.7,87,19.1,87,17,87,1.5,87,6.5,87,0.5,69,0,10,270,87,107,87,279,61,3,87,4.2,87,0.13,66c,0.2,87,0.9,87,0.05,66c,29,66c,0.4,87,0,87,62,87,0.8,87,185,87,162,87,28,87,1,87,4,87,0.11,87,130,87,M,20
05.187,"Bun, sweet, cinnamon roll",100,0,24,87,1484,60a,353,60b,11.2,87,3.8,87,0.1,87,3.8,87,2.8,87,8,87,54.2,63,38.3,87,15.9,87,13.8,87,2.2,87,7.7,87,0.2,69,0,10,89,87,39,87,92,61,0.9,87,2,87,0.18,66c,0.11,87,1.3,87,0.05,66c,29,66c,0.1,87,0,87,52,87,0.9,87,72,87,169,87,25,87,1,87,3,87,0.09,87,115,87,M,20
05.199,"Bun, deep-fried, filled with jam, sugar coated",100,0,31,210,1356,60a,323,60b,13.6,210,6.4,210,0.4,210,4.7,210,1.3,210,20,210,42.8,210,22.6,210,20.2,210,17,50,2.2,210,6.3,210,0.8,69,0,10,31,210,0,30,31,61,0,30,1.3,210,0.16,210,0.13,81,1,210,0.11,210,52,210,0.2,210,1,210,56,210,0.7,210,309,210,113,210,15,210,0.5,210,1,210,0.11,210,104,210,M,20
05.202,"Bun, sweet, with low fat milk",100,0,28,92,1397,60a,332,60b,10.6,92,3.2,92,0.1,92,3.8,92,2.7,92,7,92,50.1,63,38.1,92,12,92,9.7,92,2.3,92,7.9,92,0.2,69,0,10,71,92,32,92,74,61,0.7,92,2,92,0.21,66c,0.14,92,1.5,92,0.06,66c,41,66c,0.2,92,0,92,55,92,0.9,92,62,92,183,92,26,92,1.2,92,4,92,0.09,92,124,92,M,20
05.207,"Bun, sweet, industry made, with raisins",100,0,29,211,1170,60a,277,60b,5.7,211,1.1,211,M,20,1.4,211,3,211,0,211,46.6,211,34.5,211,12.1,211,10,50,3.9,50,8,211,0.4,69,0,10,34,211,0,30,34,61,0,10,1.1,50,0.1,211,0.08,211,1.7,211,0.15,211,34,211,0,10,0,50,25,211,1.4,211,179,211,217,211,24,211,0.8,211,2,211,0.16,211,94,211,M,20
05.217,"Bun, sweet, industry made",100,0,26,211,1337,60a,317,60b,6.3,211,2,211,M,20,1.4,211,2.1,211,0,30,54.8,211,45,50,9.8,211,11,50,3.1,50,8.7,211,0.5,69,0,10,38,50,0,30,38,61,0,10,1.2,211,0.12,211,0.07,211,1.9,211,0.14,211,29,211,0.1,211,0,50,46,211,1.2,211,213,211,149,211,24,211,0.6,211,3,211,0.13,211,110,211,M,20
05.247,"Waffles, with egg and low fat milk",100,0,47,92,1037,60a,247,60b,9.4,92,3,92,0,92,3.5,92,2,92,124,92,31.2,63,22,92,9.2,92,6.4,92,1.1,92,8.8,92,1,69,0,10,106,92,22,92,108,61,1.5,92,2.7,92,0.12,66c,0.24,92,0.5,92,0.06,66c,21,66c,0.9,92,0,92,90,92,1.1,92,392,92,171,92,22,92,0.9,92,7,92,0.07,92,207,92,M,20
05.266,"Bun, sweet, gluten free, with low fat milk",100,0,34,80,1168,60a,277,60b,7.8,80,3.4,80,0,80,1.8,80,2.1,80,24,80,48.3,80,40,80,8.3,80,6.2,80,0.3,80,3.3,80,1,69,0,10,81,80,6,80,81,61,0.7,80,0.8,80,0.07,80,0.15,80,0.6,80,0.04,80,36,80,0.3,80,0,80,91,80,1.4,80,395,80,158,80,14,80,0.5,80,2,80,0.09,80,150,80,M,20
